pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
4tte,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.69,60.09,940.05,2.3015,27.67,0.25383,3,1642,410,740,3,244,62,109,1,343,83,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4tu4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.76,66.52,1198.4,2.2776,30.567,0.86938,4,2077,525,897,1,240,57,105,0,496,126,218,0,0,0,0,0,0,0,0,0,93,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0
4tun,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.41,68.541,781.3,9.91,4.6676,2.3136,6,865,245,285,9,129,36,48,1,787,217,254,12,0,0,0,0,162,45,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4twp,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,113.84,1641.8,6.1213,73.108,2.3932,6,3548,900,1231,46,617,149,218,6,163,42,52,1,0,0,0,0,0,0,0,0,192,47,65,3,0,0,0,0,0,0,0,0,0,0,0,0
4ty6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.52,136.57,1804.4,5.057,24.539,4.896,8,3411,971,1673,95,658,195,327,16,252,78,128,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ty7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.52,154.17,1897.1,5.2436,23.25,5.6576,7,3429,985,1621,94,848,260,410,21,160,48,79,4,0,0,0,0,0,0,0,0,0,0,0,0,96,31,52,4,0,0,0,0,0,0,0,0
4tz2,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.46,61.132,1074.7,3.8087,36.099,1.9461,2,2037,506,752,13,638,159,243,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u0f,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.92,85.01,1030.3,1.5849,51.148,2.9294,2,2313,620,791,26,377,110,139,4,193,51,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u0w,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,131.73,1353.1,8.9428,6.3758,11.746,5,1654,434,578,12,217,54,73,2,1736,461,623,12,0,0,0,0,182,47,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u1b,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.31,77.462,981.95,7.7848,39.47,7.4411,5,1448,340,522,32,194,48,70,4,509,125,196,13,0,0,0,0,179,45,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u43,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.32,64.472,1072.1,2.1321,23.401,0.89693,2,1789,463,570,27,798,206,259,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u4s,True,False,False,True,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.92,74.931,935.63,2.1481,2.7556,1.1731,1,1319,300,553,10,502,117,212,3,337,80,140,0,0,0,0,0,0,0,0,0,173,42,74,0,0,0,0,0,0,0,0,0,0,0,0,0
4u4x,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.01,78.532,960.16,1.819,3.0156,1.5431,1,1316,294,610,12,511,119,235,3,337,80,149,0,0,0,0,0,0,0,0,0,173,42,80,0,0,0,0,0,0,0,0,0,0,0,0,0
4u54,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.06,60.071,583.2,2.2081,31.778,0.99282,3,1223,330,456,1,172,46,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u5n,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.48,107.6,1575.9,6.7194,57.45,5.2836,18,3295,983,1371,3,695,213,303,1,456,132,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u5o,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.42,76.97,957.45,5.6995,33.431,1.491,8,1819,508,945,2,384,114,206,1,70,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u5s,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.41,102.58,1517.9,8.2444,28.688,3.468,19,2860,835,1300,0,683,203,313,0,482,147,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u69,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.26,74.062,889.67,6.9706,30.822,7.0914,4,1099,267,423,23,196,48,73,4,517,130,208,13,0,0,0,0,181,46,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u6c,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,86.149,1015.5,9.0602,52.551,7.2749,4,1514,370,513,30,199,52,68,4,518,137,189,12,0,0,0,0,186,48,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u6w,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.21,79.819,1004.9,8.0852,32.44,7.6421,5,1542,373,540,38,199,53,70,5,516,138,200,16,0,0,0,0,184,48,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u6z,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.41,65.156,855.17,6.4589,23.106,6.6128,4,1125,276,415,30,191,50,71,5,515,137,201,16,0,0,0,0,180,47,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u70,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.02,81.853,1002.9,8.1373,37.699,7.2006,3,1465,358,573,38,192,50,76,5,503,133,214,16,0,0,0,0,174,46,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u71,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.22,69.234,944.66,9.0915,24.711,5.4159,2,1306,321,476,33,196,52,73,5,528,143,206,16,0,0,0,0,187,49,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u73,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.18,64.057,919.46,6.7472,19.234,7.1878,2,1196,289,426,35,183,47,64,5,500,130,183,16,0,0,0,0,174,45,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4u8w,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.24,144.27,2341.9,10.965,53.166,5.1468,11,4359,1226,1589,6,514,149,188,1,1181,326,435,0,287,80,103,1,0,0,0,0,185,48,69,0,0,0,0,0,0,0,0,0,0,0,0,0
4ua8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.26,136.79,2310.1,11.075,0,8.3398,7,3026,840,1695,13,0,0,0,0,2594,709,1463,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uac,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.54,162.62,2774.8,12.679,8.9556,9.5165,9,3968,1094,2153,19,157,39,83,1,2773,762,1531,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ual,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,94.555,1619.7,2.7764,29.414,1,5,2891,729,1050,20,1225,305,432,8,182,46,64,2,0,0,0,0,0,0,0,0,0,0,0,0,168,40,56,1,0,0,0,0,0,0,0,0
4uc5,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.48,61.703,946.14,3.256,37.183,4.9903,2,1616,388,515,17,174,40,59,2,310,75,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ucc,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.32,92.461,850.94,2.8597,13.043,1.8748,2,1287,360,509,24,191,53,86,4,312,85,123,7,0,0,0,0,0,0,0,0,0,0,0,0,241,68,93,3,0,0,0,0,0,0,0,0
4ufh,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.42,64.943,666.54,4.2492,5.9553,7.4336,1,964,257,312,0,160,42,53,0,452,122,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ufi,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.2,67.434,691.84,4.8464,0,7.6567,1,805,212,265,0,323,84,107,0,454,120,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ufj,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.28,75.013,761.04,4.9579,6.3679,8.8632,1,963,248,323,0,162,43,55,0,603,158,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ufk,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.89,60.45,628.74,3.7981,0,5.6385,1,786,209,261,0,160,44,53,0,439,119,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ufl,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.64,72.344,828.25,5.8993,11.254,6.7459,1,1260,328,390,0,161,41,52,0,445,118,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ufm,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.72,72.112,756.08,3.9633,0,7.5978,1,973,256,336,0,164,44,55,0,605,162,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uin,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.62,97.772,1152.3,2.4885,41.446,1.6851,4,2573,710,796,4,237,66,77,1,275,78,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uj1,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.52,102.33,1739.9,7.6177,48.712,4.6785,3,3374,790,1298,46,538,118,199,8,336,81,129,5,0,0,0,0,0,0,0,0,0,0,0,0,115,29,55,4,0,0,0,0,0,0,0,0
4uj2,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,114.5,1737.4,8.8309,51.443,4.0743,3,3488,849,1272,43,553,125,198,8,344,84,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,33,61,2
4uja,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.05,118.42,1673.2,7.4206,45.615,4.5424,3,3119,742,1183,41,542,123,202,8,344,85,130,4,0,0,0,0,0,0,0,0,143,37,58,4,0,0,0,0,115,27,56,3,0,0,0,0
4ujb,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,123.51,1782.9,6.0349,50.151,4.178,3,3445,820,1406,43,555,125,213,8,345,85,138,4,146,33,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uma,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.41,67.873,746.18,8.4157,1.384,5.8419,2,570,193,288,8,0,0,0,0,661,226,330,10,0,0,0,0,145,46,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4umb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,65.142,723.4,9.0887,1.111,6.1585,2,471,154,200,6,0,0,0,0,897,293,383,12,0,0,0,0,159,49,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4umc,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.44,62.149,703.89,7.0702,1,5.8101,2,434,149,187,6,0,0,0,0,844,286,358,12,0,0,0,0,152,48,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4und,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.96,134.41,1652.8,5.8997,58.464,3.2223,2,3260,802,1177,31,1022,251,368,7,170,39,54,1,279,68,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4unp,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.23,64.502,976.66,1.9723,41.486,2.5117,2,1928,512,586,12,340,88,97,2,166,43,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uof,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.84,98.842,1251.8,4.7917,2.2438,4.1541,6,1338,397,436,23,542,158,175,6,1204,362,435,23,0,0,0,0,264,79,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uoh,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.77,110.48,1445.1,6.8642,0,6.5668,6,1357,404,573,23,550,157,237,6,1378,411,613,26,0,0,0,0,267,80,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4up5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.6,57.012,551.17,2.193,15.002,1.5284,1,788,242,232,58,217,63,64,16,73,21,25,7,0,0,0,0,0,0,0,0,111,31,32,8,0,0,0,0,0,0,0,0,0,0,0,0
4ury,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.22,75.16,1026.2,3.5416,43.831,3.4766,4,1654,406,528,8,311,76,103,2,472,131,159,3,0,0,0,0,0,0,0,0,163,44,53,2,0,0,0,0,0,0,0,0,0,0,0,0
4urz,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.52,64.82,1087.9,1.9077,32.103,3.1934,2,1716,433,642,10,295,72,113,2,434,119,175,2,0,0,0,0,0,0,0,0,150,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0
4us3,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.32,105.02,1182.9,4.4334,31.935,7.0185,2,2163,518,650,11,388,89,115,2,354,82,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uye,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.02,91.936,1275.2,2.2634,25.378,0.83175,5,2244,455,988,16,527,110,220,4,340,66,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uyf,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,93.537,1493.7,2.4576,72.869,0.69019,4,2954,643,1371,58,288,62,125,5,283,68,131,5,0,0,0,0,0,0,0,0,0,0,0,0,63,14,32,2,0,0,0,0,0,0,0,0
4v01,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.11,137.86,2238.5,4.4293,86.291,4.0722,6,4539,1058,1354,82,896,216,274,15,171,45,50,4,463,115,136,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4v24,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.37,126.09,2097,3.212,117.37,1.9286,9,5378,1240,1453,96,184,47,63,2,816,169,195,16,0,0,0,0,0,0,0,0,216,41,42,6,0,0,0,0,0,0,0,0,0,0,0,0
4v27,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.66,97.797,1218.9,7.955,6.907,6.473,4,1832,438,726,0,173,37,66,0,1125,257,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4w52,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.76,32.801,496,0.46268,49.926,0,0,1093,257,270,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4w97,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,245.18,3316.5,11.043,66.439,8.104,25,5191,1462,2065,10,789,250,383,0,2325,737,1094,1,0,0,0,0,321,108,166,0,171,49,70,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9c,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.65,86.397,1224.6,3.5985,41.142,2.901,8,2531,650,615,0,372,92,89,0,515,128,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.99,90.905,1273.6,3.3995,46.901,2.8423,8,2587,646,613,0,365,87,84,0,506,126,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9f,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.49,97.946,1365.2,3.602,46.824,3.8789,8,2635,642,737,0,371,87,103,0,380,92,109,0,0,0,0,0,0,0,0,0,132,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9h,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.73,130.85,1552.5,6.2915,49.527,2.9737,9,2969,755,848,0,506,127,144,0,525,133,149,0,0,0,0,0,0,0,0,0,133,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9i,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.96,107.28,1485.2,5.8682,36.679,3.0426,8,2753,690,806,0,474,118,145,0,578,142,186,0,0,0,0,0,0,0,0,0,130,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9j,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.23,125.66,1684.3,4.6286,52.665,3.4793,13,3333,869,862,0,571,147,153,0,582,151,165,0,0,0,0,0,0,0,0,0,131,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9k,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.54,139.81,1717,5.4745,66.118,2.7817,13,3491,891,899,0,569,140,147,0,584,146,152,0,0,0,0,0,0,0,0,0,130,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9l,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.02,126.73,1692.6,6.1472,56.542,4.0721,12,3354,867,868,0,571,149,154,0,586,151,161,0,0,0,0,0,0,0,0,0,132,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0
4w9o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.77,144.05,1741.9,4.1194,61.864,1.9825,10,3197,655,1311,15,298,62,125,2,976,201,389,5,0,0,0,0,0,0,0,0,157,35,61,1,204,42,84,0,0,0,0,0,0,0,0,0
4w9p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.8,148.41,1763.5,4.8309,63.659,2.8209,10,3226,667,1375,15,299,62,128,2,995,202,409,4,0,0,0,0,0,0,0,0,161,36,63,1,216,43,92,0,0,0,0,0,0,0,0,0
