pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
5wa8,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.23,1960,529,679,2,758,190,246,0,1181,331,416,1,0,0,0,0,168,47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wa9,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.76,1950,523,727,1,753,188,260,0,1168,326,445,0,0,0,0,0,163,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wal,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.77,2346,638,868,19,648,171,236,6,148,36,56,2,0,0,0,0,0,0,0,0,0,0,0,0,288,88,110,2,0,0,0,0,0,0,0,0
5wbm,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.7,1964,595,785,32,591,179,239,10,144,42,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wbo,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.21,1774,531,688,30,452,136,180,8,155,44,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wcm,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,737,210,382,6,228,66,114,3,427,124,220,6,0,0,0,0,0,0,0,0,127,36,58,2,0,0,0,0,0,0,0,0,0,0,0,0
5we9,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.22,2808,707,1318,34,538,138,240,5,529,131,229,6,251,67,115,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wex,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.18,1783,461,549,13,450,123,138,3,385,104,101,2,74,17,22,1,0,0,0,0,332,90,95,2,0,0,0,0,0,0,0,0,0,0,0,0
5wgp,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.62,776,213,208,4,208,58,53,1,783,214,206,4,0,0,0,0,0,0,0,0,209,56,55,1,0,0,0,0,0,0,0,0,0,0,0,0
5wl0,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.17,3543,1001,996,20,875,249,250,5,306,90,92,2,324,93,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wlo,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.82,5068,1429,1972,5,378,112,150,0,1475,415,578,0,0,0,0,0,0,0,0,0,186,51,77,0,0,0,0,0,0,0,0,0,0,0,0,0
5wp5,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.34,1991,511,982,40,774,199,409,17,698,179,340,13,0,0,0,0,0,0,0,0,146,37,71,3,0,0,0,0,0,0,0,0,0,0,0,0
5wqc,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.96,4290,998,1393,83,793,183,262,17,754,170,233,16,0,0,0,0,0,0,0,0,202,46,60,5,0,0,0,0,0,0,0,0,0,0,0,0
5wuk,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.85,2446,629,893,40,776,204,286,13,341,85,118,6,0,0,0,0,0,0,0,0,80,21,33,1,0,0,0,0,0,0,0,0,0,0,0,0
5wxh,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.15,2740,638,1370,48,1002,222,489,23,712,159,387,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wyx,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.66,2678,635,703,0,725,160,206,0,143,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wyz,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.68,3079,727,797,0,177,38,50,0,322,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5x54,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4789,1545,1925,0,854,272,343,0,977,318,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5x62,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.42,2301,583,819,38,955,241,339,19,783,203,277,10,0,0,0,0,0,0,0,0,157,41,60,2,0,0,0,0,0,0,0,0,0,0,0,0
5x74,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.64,6867,1551,1672,66,1048,236,267,11,414,88,97,4,363,82,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xg5,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.48,718,254,348,8,76,27,40,1,550,198,274,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xmx,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.24,4874,1030,1092,63,188,44,44,4,862,184,187,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xo7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.36,3418,755,1173,45,0,0,0,0,925,200,297,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5xpi,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.28,1322,289,570,24,353,76,156,6,150,28,66,2,0,0,0,0,0,0,0,0,124,29,50,2,0,0,0,0,0,0,0,0,0,0,0,0
5xsr,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.69,2412,592,926,24,613,155,246,6,160,36,56,1,166,37,55,3,0,0,0,0,140,41,60,1,0,0,0,0,0,0,0,0,0,0,0,0
5xva,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.29,2452,582,982,37,1002,237,404,17,130,34,55,2,0,0,0,0,0,0,0,0,0,0,0,0,85,18,31,1,0,0,0,0,0,0,0,0
5xvg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.05,2860,694,1010,39,1013,250,367,17,135,35,49,2,0,0,0,0,0,0,0,0,0,0,0,0,91,21,29,1,0,0,0,0,0,0,0,0
5y12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.23,2855,757,1121,45,182,46,67,3,861,221,327,16,0,0,0,0,0,0,0,0,185,48,68,3,0,0,0,0,0,0,0,0,0,0,0,0
5y13,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.94,2736,723,957,41,178,46,60,3,702,179,235,12,0,0,0,0,0,0,0,0,185,48,63,3,0,0,0,0,157,43,58,4,0,0,0,0
5y8y,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.09,2127,463,752,37,302,67,108,5,592,130,217,11,0,0,0,0,0,0,0,0,117,25,45,2,0,0,0,0,100,22,35,2,0,0,0,0
5y94,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.79,2052,449,752,38,407,92,156,7,467,100,172,9,0,0,0,0,0,0,0,0,117,24,47,2,0,0,0,0,95,20,33,2,0,0,0,0
5ya5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.72,2963,845,1001,66,875,256,287,21,152,38,42,3,0,0,0,0,0,0,0,0,170,48,58,4,0,0,0,0,0,0,0,0,0,0,0,0
5yas,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.26,604,132,161,9,0,0,0,0,396,85,103,6,1165,244,314,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yfs,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.86,932,291,389,10,0,0,0,0,1862,603,780,14,0,0,0,0,336,109,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yft,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,957,302,371,15,0,0,0,0,1893,614,728,25,0,0,0,0,341,111,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yh8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.78,2127,609,889,28,672,193,287,8,1019,291,405,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yhe,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.69,2109,602,822,24,666,188,260,7,1011,289,378,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yhg,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.02,2112,605,884,28,674,193,285,8,1000,285,396,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yj8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.98,1047,218,386,0,314,63,109,0,122,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yjm,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.68,3910,1049,1358,56,664,180,233,10,727,190,256,12,0,0,0,0,0,0,0,0,0,0,0,0,165,39,51,2,0,0,0,0,0,0,0,0
5yl2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,3781,989,1393,44,0,0,0,0,802,214,297,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yyf,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.48,3128,775,1307,0,916,217,383,0,988,235,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yz2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.95,1227,320,517,20,642,161,266,12,719,210,331,11,0,0,0,0,94,30,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5z5f,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.17,894,219,334,0,0,0,0,0,839,212,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5z7b,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.89,1515,385,439,8,0,0,0,0,714,182,203,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5z7j,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,3417,785,1092,53,0,0,0,0,919,213,284,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5z99,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.88,2187,475,827,11,201,44,74,1,1720,381,653,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5za7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.87,1598,421,642,46,1081,270,403,23,173,41,64,4,0,0,0,0,0,0,0,0,0,0,0,0,119,35,53,3,0,0,0,0,0,0,0,0
5za8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.29,1994,571,753,57,1263,347,463,27,172,43,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5za9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.74,2257,652,919,52,1029,283,379,18,282,73,112,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zae,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.81,2007,568,798,57,1053,284,388,23,297,80,109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zaf,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.78,2029,585,786,56,1059,287,392,23,281,75,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zag,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.97,2026,588,725,56,1281,353,438,27,175,45,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zaj,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.38,2215,639,905,59,1270,353,495,27,376,100,152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zc5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.06,2355,680,872,64,1025,286,359,23,285,76,103,7,87,27,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zkc,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.19,3715,778,1021,24,225,43,55,1,812,168,222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5zo8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,3610,930,1153,7,142,34,57,1,411,103,148,1,0,0,0,0,0,0,0,0,161,41,54,0,0,0,0,0,0,0,0,0,0,0,0,0
6abp,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,6.36,884,247,334,15,0,0,0,0,850,233,331,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6aqs,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.55,1925,597,772,38,778,235,304,19,427,140,185,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ayi,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.68,2205,562,735,22,183,41,52,3,1562,412,516,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ayo,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.29,2642,651,870,65,948,226,309,24,169,42,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ayq,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.19,2488,605,852,59,950,228,317,25,169,42,62,3,0,0,0,0,0,0,0,0,177,44,67,4,0,0,0,0,0,0,0,0,0,0,0,0
6ayr,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.39,2857,682,950,69,909,217,304,24,168,42,60,3,0,0,0,0,0,0,0,0,185,45,65,4,0,0,0,0,0,0,0,0,0,0,0,0
6b1k,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.67,2358,497,583,20,678,158,179,6,271,56,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b4d,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.11,2000,491,612,14,437,116,140,3,339,86,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b4l,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.47,3541,826,898,44,127,36,37,2,410,100,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b4n,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.55,5007,1402,1990,8,501,146,209,0,1519,423,623,1,0,0,0,0,0,0,0,0,184,48,77,0,0,0,0,0,0,0,0,0,0,0,0,0
6b4u,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.68,4828,1157,1474,57,232,60,81,3,477,111,163,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b59,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.09,1995,504,623,15,709,167,220,7,501,127,144,3,0,0,0,0,0,0,0,0,197,53,56,1,0,0,0,0,0,0,0,0,0,0,0,0
6b5q,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.24,4603,1015,1579,97,754,169,265,17,530,120,186,14,0,0,0,0,0,0,0,0,180,39,55,3,185,38,48,2,0,0,0,0,0,0,0,0
6b7a,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.49,1252,341,427,21,315,87,109,5,166,46,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b7b,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.89,1407,330,497,16,134,32,45,1,152,32,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
